hour,provider,request_count,total_tokens,input_tokens,output_tokens,estimated_cost,success_rate,error_rate,rate_limit_rate,server_error_rate,p50_latency_ms,p95_latency_ms,p99_latency_ms,p95_first_token_latency_ms,queue_p95_ms,active_customers,active_keys,distinct_ips,safety_hit_rate,retry_rate,cache_hit_rate,fallback_rate,reasoning_tokens,tokens_per_request,output_input_ratio,cost_per_request,cost_per_success,reasoning_token_share
2026-07-12 17:00:00,DeepSeek,91,57360,39816,17544,0.0688,96.7033,3.2967,2.1978,0.0,6444.0,7879.5,9848.8,6996.5,168.5,10,28,27,2.1978,1.0989,19.7802,0.0,2762,630.3297,0.4406,0.0008,0.0008,15.7433
2026-07-12 17:00:00,MiniMax,5,2220,1394,826,0.0053,100.0,0.0,0.0,0.0,857.0,1764.2,1880.04,446.2,59.6,5,5,5,0.0,0.0,0.0,0.0,149,444.0,0.5925,0.0011,0.0011,18.0387
2026-07-12 17:00:00,Qwen,3,1962,1595,367,0.0031,100.0,0.0,0.0,0.0,1528.0,1604.5,1611.3,731.3,115.8,3,3,3,0.0,0.0,0.0,0.0,0,654.0,0.2301,0.001,0.001,0.0
2026-07-12 18:00:00,DeepSeek,39,26791,19236,7555,0.0321,97.4359,2.5641,2.5641,0.0,6443.0,8402.7,9842.92,8097.0,161.3,10,17,22,2.5641,2.5641,28.2051,0.0,1288,686.9487,0.3928,0.0008,0.0008,17.0483
2026-07-12 18:00:00,MiniMax,2,2155,973,1182,0.0052,100.0,0.0,0.0,0.0,1826.0,2915.9,3012.78,504.65,79.05,2,2,2,0.0,0.0,100.0,0.0,204,1077.5,1.2148,0.0026,0.0026,17.2589
2026-07-12 18:00:00,Qwen,2,1925,1626,299,0.0031,100.0,0.0,0.0,0.0,1524.0,2008.2,2051.24,613.55,99.1,2,2,2,0.0,0.0,50.0,0.0,0,962.5,0.1839,0.0015,0.0015,0.0
2026-07-12 19:00:00,DeepSeek,49,34986,23062,11924,0.042,93.8776,6.1224,0.0,2.0408,6506.0,8983.4,10188.8,7894.0,135.6,10,27,29,0.0,2.0408,14.2857,0.0,1830,714.0,0.517,0.0009,0.0009,15.3472
2026-07-12 19:00:00,MiniMax,2,1728,1296,432,0.0041,100.0,0.0,0.0,0.0,1081.0,1210.6,1222.12,369.25,35.15,2,2,2,0.0,0.0,0.0,0.0,72,864.0,0.3333,0.0021,0.0021,16.6667
2026-07-12 19:00:00,Qwen,1,527,264,263,0.0008,100.0,0.0,0.0,0.0,1841.0,1841.0,1841.0,667.0,83.0,1,1,1,0.0,0.0,0.0,0.0,0,527.0,0.9962,0.0008,0.0008,0.0
2026-07-12 20:00:00,DeepSeek,68,47236,35114,12122,0.0567,95.5882,4.4118,0.0,2.9412,6431.5,9115.5,10223.08,8971.45,179.0,10,24,33,0.0,2.9412,17.6471,0.0,1785,694.6471,0.3452,0.0008,0.0009,14.7253
2026-07-12 20:00:00,MiniMax,2,1209,834,375,0.0029,100.0,0.0,0.0,0.0,1255.0,1588.9,1618.58,459.3,113.35,1,2,2,0.0,0.0,0.0,0.0,51,604.5,0.4496,0.0015,0.0015,13.6
2026-07-12 20:00:00,Qwen,1,902,746,156,0.0014,100.0,0.0,0.0,0.0,1325.0,1325.0,1325.0,648.0,67.0,1,1,1,0.0,0.0,100.0,0.0,0,902.0,0.2091,0.0014,0.0014,0.0
2026-07-12 21:00:00,DeepSeek,47,30868,21347,9521,0.037,93.617,6.383,2.1277,2.1277,6493.0,9798.1,10074.74,9385.8,156.4,10,22,27,2.1277,6.383,17.0213,0.0,1489,656.766,0.446,0.0008,0.0008,15.6391
2026-07-12 21:00:00,MiniMax,3,1709,1157,552,0.0041,100.0,0.0,0.0,0.0,1127.0,1296.2,1311.24,498.1,104.3,3,3,3,0.0,0.0,66.6667,0.0,112,569.6667,0.4771,0.0014,0.0014,20.2899
2026-07-12 21:00:00,Qwen,1,1302,1119,183,0.0021,100.0,0.0,0.0,0.0,1999.0,1999.0,1999.0,711.0,35.0,1,1,1,0.0,0.0,0.0,0.0,0,1302.0,0.1635,0.0021,0.0021,0.0
2026-07-12 22:00:00,DeepSeek,23,15434,11457,3977,0.0185,95.6522,4.3478,0.0,4.3478,6464.0,7552.5,8694.24,6629.0,253.1,7,14,13,0.0,4.3478,13.0435,0.0,672,671.0435,0.3471,0.0008,0.0008,16.8972
2026-07-12 23:00:00,DeepSeek,39,23123,15748,7375,0.0277,97.4359,2.5641,0.0,0.0,6364.0,7512.4,9976.7,6935.4,161.3,10,23,26,0.0,0.0,10.2564,0.0,1220,592.8974,0.4683,0.0007,0.0007,16.5424
2026-07-12 23:00:00,MiniMax,2,756,527,229,0.0018,100.0,0.0,0.0,0.0,673.5,839.55,854.31,396.7,59.4,2,2,2,0.0,0.0,0.0,0.0,31,378.0,0.4345,0.0009,0.0009,13.5371
2026-07-12 23:00:00,Qwen,3,2615,2138,477,0.0042,100.0,0.0,0.0,0.0,1771.0,2138.2,2170.84,814.3,71.1,3,3,3,0.0,0.0,33.3333,0.0,0,871.6667,0.2231,0.0014,0.0014,0.0
2026-07-13 00:00:00,DeepSeek,18,12448,8555,3893,0.0149,100.0,0.0,0.0,0.0,6742.5,7208.9,7539.38,6714.9,186.75,7,11,15,0.0,0.0,11.1111,0.0,599,691.5556,0.4551,0.0008,0.0008,15.3866
2026-07-13 00:00:00,MiniMax,3,1251,678,573,0.003,100.0,0.0,0.0,0.0,853.0,1348.9,1392.98,807.8,177.8,2,3,3,0.0,0.0,0.0,0.0,121,417.0,0.8451,0.001,0.001,21.1169
2026-07-13 00:00:00,Qwen,2,1116,443,673,0.0018,100.0,0.0,0.0,0.0,2818.5,4001.55,4106.71,614.1,137.15,2,2,2,0.0,0.0,0.0,0.0,0,558.0,1.5192,0.0009,0.0009,0.0
2026-07-13 01:00:00,DeepSeek,20,20130,10208,9922,0.0242,95.0,5.0,0.0,5.0,6306.5,7717.1,8068.22,7158.2,111.15,9,15,17,0.0,5.0,15.0,0.0,2021,1006.5,0.972,0.0012,0.0013,20.3689
2026-07-13 01:00:00,MiniMax,2,1839,1439,400,0.0044,100.0,0.0,0.0,0.0,1075.0,1149.7,1156.34,472.45,79.05,2,2,2,0.0,50.0,0.0,0.0,54,919.5,0.278,0.0022,0.0022,13.5
2026-07-13 02:00:00,DeepSeek,13,9593,7380,2213,0.0115,100.0,0.0,0.0,0.0,6796.0,9707.0,9786.2,9491.0,142.6,7,11,9,0.0,0.0,30.7692,0.0,397,737.9231,0.2999,0.0009,0.0009,17.9394
2026-07-13 03:00:00,DeepSeek,20,18924,10270,8654,0.0227,85.0,15.0,5.0,5.0,6730.5,8569.9,8613.98,7754.55,195.4,9,16,14,0.0,0.0,5.0,0.0,1676,946.2,0.8426,0.0011,0.0013,19.3668
2026-07-13 03:00:00,MiniMax,2,2370,2114,256,0.0057,100.0,0.0,0.0,0.0,865.0,895.6,898.32,523.15,59.9,2,2,2,0.0,0.0,0.0,0.0,60,1185.0,0.1211,0.0028,0.0028,23.4375
2026-07-13 03:00:00,Qwen,1,621,378,243,0.001,100.0,0.0,0.0,0.0,2629.0,2629.0,2629.0,681.0,71.0,1,1,1,0.0,0.0,100.0,0.0,0,621.0,0.6429,0.001,0.001,0.0
2026-07-13 04:00:00,DeepSeek,24,15744,10840,4904,0.0189,95.8333,4.1667,4.1667,0.0,6447.0,9656.85,10009.89,9266.45,163.95,7,17,17,4.1667,4.1667,25.0,0.0,762,656.0,0.4524,0.0008,0.0008,15.5383
2026-07-13 04:00:00,MiniMax,2,1066,720,346,0.0026,100.0,0.0,0.0,0.0,978.5,1059.95,1067.19,425.7,32.15,2,2,2,0.0,0.0,0.0,0.0,52,533.0,0.4806,0.0013,0.0013,15.0289
2026-07-13 05:00:00,DeepSeek,32,24255,17997,6258,0.0291,100.0,0.0,0.0,0.0,6520.5,8598.1,9795.37,8165.5,186.35,10,16,21,3.125,3.125,9.375,0.0,904,757.9688,0.3477,0.0009,0.0009,14.4455
2026-07-13 05:00:00,MiniMax,2,2535,2185,350,0.0061,100.0,0.0,0.0,0.0,1082.0,1426.7,1457.34,405.9,20.7,2,2,2,0.0,0.0,0.0,0.0,54,1267.5,0.1602,0.003,0.003,15.4286
2026-07-13 05:00:00,Qwen,2,989,633,356,0.0016,100.0,0.0,0.0,0.0,1903.0,2015.5,2025.5,794.95,132.2,2,2,2,0.0,0.0,0.0,50.0,0,494.5,0.5624,0.0008,0.0008,0.0
2026-07-13 06:00:00,DeepSeek,67,46787,34320,12467,0.0561,94.0299,5.9701,1.4925,1.4925,6360.0,7973.2,10132.04,7398.7,159.6,10,24,31,1.4925,1.4925,10.4478,0.0,1896,698.3134,0.3633,0.0008,0.0009,15.2081
2026-07-13 06:00:00,MiniMax,5,3497,2642,855,0.0084,100.0,0.0,0.0,0.0,882.0,1269.8,1290.76,501.6,104.0,4,4,5,0.0,0.0,40.0,0.0,99,699.4,0.3236,0.0017,0.0017,11.5789
2026-07-13 06:00:00,Qwen,1,415,330,85,0.0007,100.0,0.0,0.0,0.0,1107.0,1107.0,1107.0,554.0,17.0,1,1,1,0.0,0.0,0.0,0.0,0,415.0,0.2576,0.0007,0.0007,0.0
2026-07-13 07:00:00,DeepSeek,64,45304,31404,13900,0.0544,96.875,3.125,0.0,1.5625,6710.5,9705.65,10384.13,9118.35,127.8,10,26,33,0.0,6.25,15.625,0.0,2460,707.875,0.4426,0.0008,0.0009,17.6978
2026-07-13 07:00:00,MiniMax,2,1734,1167,567,0.0042,100.0,0.0,0.0,0.0,1365.5,1675.55,1703.11,463.15,83.05,2,2,2,0.0,0.0,0.0,0.0,95,867.0,0.4859,0.0021,0.0021,16.7549
2026-07-13 07:00:00,Qwen,3,2846,2205,641,0.0046,100.0,0.0,0.0,0.0,1870.0,2004.1,2016.02,694.6,125.3,3,3,3,0.0,0.0,0.0,0.0,0,948.6667,0.2907,0.0015,0.0015,0.0
2026-07-13 08:00:00,DeepSeek,78,54955,39759,15196,0.0659,96.1538,3.8462,2.5641,1.2821,6538.5,9098.4,10336.08,8450.4,138.9,10,25,29,0.0,3.8462,19.2308,0.0,2555,704.5513,0.3822,0.0008,0.0009,16.8136
2026-07-13 08:00:00,MiniMax,1,1123,924,199,0.0027,100.0,0.0,0.0,0.0,1229.0,1229.0,1229.0,397.0,54.0,1,1,1,0.0,0.0,0.0,0.0,35,1123.0,0.2154,0.0027,0.0027,17.5879
2026-07-13 08:00:00,Qwen,2,719,471,248,0.0012,50.0,50.0,0.0,0.0,1726.5,1936.65,1955.33,759.2,77.0,2,2,2,0.0,0.0,0.0,0.0,0,359.5,0.5265,0.0006,0.0012,0.0
2026-07-13 09:00:00,DeepSeek,125,83943,57171,26772,0.1007,96.8,3.2,0.0,2.4,6398.0,8599.0,10173.72,7537.6,174.8,10,30,35,0.8,2.4,16.0,0.0,4297,671.544,0.4683,0.0008,0.0008,16.0504
2026-07-13 09:00:00,MiniMax,7,4214,3035,1179,0.0101,100.0,0.0,0.0,0.0,914.0,1359.4,1386.28,580.9,139.6,5,6,7,0.0,14.2857,28.5714,0.0,176,602.0,0.3885,0.0014,0.0014,14.9279
2026-07-13 09:00:00,Qwen,2,1598,1178,420,0.0026,100.0,0.0,0.0,0.0,1913.0,2750.0,2824.4,889.65,137.8,2,2,2,0.0,0.0,50.0,50.0,0,799.0,0.3565,0.0013,0.0013,0.0
2026-07-13 10:00:00,DeepSeek,131,93944,66811,27133,0.1127,96.1832,3.8168,0.7634,0.7634,6566.0,8438.5,10043.8,7593.0,180.0,10,29,41,2.2901,0.7634,19.8473,0.0,4829,717.1298,0.4061,0.0009,0.0009,17.7975
2026-07-13 10:00:00,MiniMax,5,4095,2861,1234,0.0098,100.0,0.0,0.0,0.0,1226.0,2007.8,2111.96,489.6,165.6,4,4,5,0.0,0.0,40.0,40.0,270,819.0,0.4313,0.002,0.002,21.8801
2026-07-13 10:00:00,Qwen,3,1624,1057,567,0.0026,100.0,0.0,0.0,0.0,1538.0,2298.5,2366.1,765.0,64.5,3,3,3,0.0,0.0,0.0,0.0,0,541.3333,0.5364,0.0009,0.0009,0.0
2026-07-13 11:00:00,DeepSeek,200,140293,99755,40538,0.1683,96.5,3.5,1.0,1.5,6490.5,9027.85,10048.16,8131.2,155.05,10,30,40,1.5,4.5,12.5,0.0,6867,701.465,0.4064,0.0008,0.0009,16.9397
2026-07-13 11:00:00,MiniMax,8,4162,2551,1611,0.01,87.5,12.5,0.0,12.5,1197.0,1776.35,1826.47,544.9,97.25,6,8,8,37.5,12.5,12.5,0.0,248,520.25,0.6315,0.0012,0.0014,15.3942
2026-07-13 11:00:00,Qwen,5,3911,3078,833,0.0063,100.0,0.0,0.0,0.0,1671.0,2337.4,2440.28,917.8,90.8,4,4,4,0.0,0.0,0.0,0.0,0,782.2,0.2706,0.0013,0.0013,0.0
2026-07-13 12:00:00,DeepSeek,131,90992,64347,26645,0.1092,95.4198,4.5802,1.5267,2.2901,6511.0,8945.5,10191.2,8678.5,151.5,10,27,37,1.5267,3.8168,16.7939,0.0,4610,694.5954,0.4141,0.0008,0.0009,17.3016
2026-07-13 12:00:00,MiniMax,7,5128,3761,1367,0.0123,100.0,0.0,0.0,0.0,1030.0,1561.1,1720.22,465.9,110.6,6,7,7,0.0,0.0,14.2857,0.0,190,732.5714,0.3635,0.0018,0.0018,13.899
2026-07-13 12:00:00,Qwen,1,421,223,198,0.0007,100.0,0.0,0.0,0.0,2684.0,2684.0,2684.0,845.0,129.0,1,1,1,0.0,0.0,100.0,0.0,0,421.0,0.8879,0.0007,0.0007,0.0
2026-07-13 13:00:00,DeepSeek,127,88036,60698,27338,0.1056,96.8504,3.1496,1.5748,1.5748,6385.0,9301.9,10202.48,7968.1,162.8,10,29,40,1.5748,3.937,14.9606,0.0,4366,693.1969,0.4504,0.0008,0.0009,15.9704
2026-07-13 13:00:00,MiniMax,3,2279,1839,440,0.0055,100.0,0.0,0.0,0.0,1320.0,1423.5,1432.7,463.0,114.6,3,3,3,0.0,0.0,0.0,0.0,75,759.6667,0.2393,0.0018,0.0018,17.0455
2026-07-13 13:00:00,Qwen,5,3501,2432,1069,0.0056,80.0,20.0,20.0,0.0,1664.0,2873.4,2889.08,755.0,95.2,4,5,4,0.0,0.0,0.0,0.0,0,700.2,0.4396,0.0011,0.0014,0.0
2026-07-13 14:00:00,DeepSeek,109,78839,55122,23717,0.0946,97.2477,2.7523,0.0,2.7523,6483.0,8971.8,10165.36,7701.2,176.6,10,26,34,0.0,0.0,26.6055,0.9174,3852,723.2936,0.4303,0.0009,0.0009,16.2415
2026-07-13 14:00:00,MiniMax,1,209,85,124,0.0005,100.0,0.0,0.0,0.0,970.0,970.0,970.0,398.0,49.0,1,1,1,0.0,0.0,0.0,0.0,6,209.0,1.4588,0.0005,0.0005,4.8387
2026-07-13 15:00:00,DeepSeek,125,82730,58950,23780,0.0993,94.4,5.6,2.4,2.4,6419.0,8420.0,9717.52,8001.6,174.4,10,28,34,1.6,3.2,15.2,0.0,3917,661.84,0.4034,0.0008,0.0008,16.4718
2026-07-13 15:00:00,MiniMax,7,4079,3093,986,0.0098,100.0,0.0,0.0,0.0,925.0,1542.2,1685.24,457.1,201.0,5,6,6,0.0,0.0,28.5714,0.0,169,582.7143,0.3188,0.0014,0.0014,17.14
2026-07-13 15:00:00,Qwen,3,1212,733,479,0.0019,66.6667,33.3333,0.0,33.3333,1959.0,3012.9,3106.58,1706.6,73.9,2,3,3,33.3333,0.0,0.0,0.0,0,404.0,0.6535,0.0006,0.001,0.0
2026-07-13 16:00:00,DeepSeek,122,79833,54895,24938,0.0958,95.082,4.918,1.6393,3.2787,6413.5,9622.6,10555.34,8952.9,143.85,10,29,35,1.6393,3.2787,18.8525,0.0,4276,654.3689,0.4543,0.0008,0.0008,17.1465
2026-07-13 16:00:00,MiniMax,3,2626,1722,904,0.0063,100.0,0.0,0.0,0.0,1292.0,1740.2,1780.04,647.9,118.9,2,3,2,0.0,0.0,0.0,0.0,133,875.3333,0.525,0.0021,0.0021,14.7124
2026-07-13 16:00:00,Qwen,3,3325,2509,816,0.0053,100.0,0.0,0.0,0.0,2362.0,2605.0,2626.6,732.4,99.4,3,3,3,0.0,0.0,66.6667,0.0,0,1108.3333,0.3252,0.0018,0.0018,0.0
2026-07-13 17:00:00,DeepSeek,115,80696,57186,23510,0.0968,94.7826,5.2174,0.8696,1.7391,6521.0,8681.8,10208.24,7920.2,155.5,10,28,34,0.0,5.2174,16.5217,0.0,3952,701.7043,0.4111,0.0008,0.0009,16.8099
2026-07-13 17:00:00,MiniMax,3,1898,1140,758,0.0046,100.0,0.0,0.0,0.0,1406.0,1803.8,1839.16,441.1,114.3,3,3,3,0.0,0.0,0.0,0.0,93,632.6667,0.6649,0.0015,0.0015,12.2691
2026-07-13 17:00:00,Qwen,2,987,551,436,0.0016,100.0,0.0,0.0,0.0,2267.0,2768.3,2812.86,660.65,128.2,2,2,2,0.0,0.0,50.0,0.0,0,493.5,0.7913,0.0008,0.0008,0.0
2026-07-13 18:00:00,DeepSeek,75,46877,32555,14322,0.0563,94.6667,5.3333,4.0,1.3333,6483.0,7663.5,9183.34,7270.6,123.3,10,26,29,0.0,2.6667,17.3333,0.0,2137,625.0267,0.4399,0.0008,0.0008,14.9211
2026-07-13 18:00:00,MiniMax,2,1369,1145,224,0.0033,100.0,0.0,0.0,0.0,839.5,848.05,848.81,645.35,50.9,2,2,2,0.0,0.0,50.0,50.0,58,684.5,0.1956,0.0016,0.0016,25.8929
2026-07-13 18:00:00,Qwen,2,641,352,289,0.001,100.0,0.0,0.0,0.0,1393.5,1609.05,1628.21,537.85,87.9,2,2,2,0.0,0.0,0.0,0.0,0,320.5,0.821,0.0005,0.0005,0.0
2026-07-13 19:00:00,DeepSeek,80,56148,40157,15991,0.0674,95.0,5.0,1.25,3.75,6418.0,8977.4,10406.93,7962.9,147.05,10,28,32,0.0,7.5,15.0,0.0,2932,701.85,0.3982,0.0008,0.0009,18.3353
2026-07-13 19:00:00,MiniMax,3,3643,3214,429,0.0087,100.0,0.0,0.0,0.0,1190.0,1594.1,1630.02,439.5,70.5,3,3,3,0.0,0.0,0.0,0.0,66,1214.3333,0.1335,0.0029,0.0029,15.3846
2026-07-13 19:00:00,Qwen,1,1029,806,223,0.0016,100.0,0.0,0.0,0.0,1165.0,1165.0,1165.0,481.0,7.0,1,1,1,0.0,0.0,0.0,0.0,0,1029.0,0.2767,0.0016,0.0016,0.0
2026-07-13 20:00:00,DeepSeek,83,57902,41368,16534,0.0695,95.1807,4.8193,0.0,1.2048,6577.0,8133.2,9790.26,7510.5,173.8,10,30,34,3.6145,3.6145,21.6867,0.0,2906,697.6145,0.3997,0.0008,0.0009,17.5759
2026-07-13 20:00:00,MiniMax,1,1500,1218,282,0.0036,100.0,0.0,0.0,0.0,1384.0,1384.0,1384.0,403.0,48.0,1,1,1,0.0,0.0,100.0,0.0,56,1500.0,0.2315,0.0036,0.0036,19.8582
2026-07-13 20:00:00,Qwen,4,3016,2312,704,0.0048,50.0,50.0,50.0,0.0,2020.5,2424.45,2428.89,644.1,100.5,3,3,4,0.0,0.0,0.0,0.0,0,754.0,0.3045,0.0012,0.0024,0.0
2026-07-13 21:00:00,DeepSeek,78,60969,43269,17700,0.0732,94.8718,5.1282,1.2821,2.5641,6570.0,9394.15,10239.14,8046.7,134.3,10,28,31,0.0,5.1282,19.2308,0.0,3075,781.6538,0.4091,0.0009,0.001,17.3729
2026-07-13 21:00:00,MiniMax,2,1674,1229,445,0.004,100.0,0.0,0.0,0.0,1013.5,1099.45,1107.09,393.0,142.15,2,2,2,0.0,0.0,50.0,0.0,46,837.0,0.3621,0.002,0.002,10.3371
2026-07-13 22:00:00,DeepSeek,27,17251,10845,6406,0.0207,100.0,0.0,0.0,0.0,6864.0,8844.1,9836.92,8361.4,120.0,9,15,19,3.7037,0.0,14.8148,0.0,946,638.9259,0.5907,0.0008,0.0008,14.7674
2026-07-13 22:00:00,Qwen,1,510,285,225,0.0008,100.0,0.0,0.0,0.0,2045.0,2045.0,2045.0,637.0,78.0,1,1,1,0.0,0.0,0.0,0.0,0,510.0,0.7895,0.0008,0.0008,0.0
2026-07-13 23:00:00,DeepSeek,35,23457,17401,6056,0.0281,94.2857,5.7143,2.8571,2.8571,6431.0,9732.9,10464.88,9212.9,162.2,10,19,22,5.7143,8.5714,14.2857,0.0,986,670.2,0.348,0.0008,0.0009,16.2814
2026-07-13 23:00:00,MiniMax,1,1613,1461,152,0.0039,100.0,0.0,0.0,0.0,1024.0,1024.0,1024.0,327.0,16.0,1,1,1,0.0,0.0,0.0,0.0,22,1613.0,0.104,0.0039,0.0039,14.4737
2026-07-13 23:00:00,Qwen,1,1694,1334,360,0.0027,100.0,0.0,0.0,0.0,2531.0,2531.0,2531.0,552.0,39.0,1,1,1,0.0,0.0,0.0,0.0,0,1694.0,0.2699,0.0027,0.0027,0.0
2026-07-14 00:00:00,DeepSeek,27,18477,11653,6824,0.0222,88.8889,11.1111,0.0,7.4074,7741.0,11838.1,12174.4,9919.7,118.4,8,16,18,0.0,14.8148,18.5185,0.0,1141,684.3333,0.5856,0.0008,0.0009,16.7204
2026-07-14 00:00:00,MiniMax,1,665,411,254,0.0016,100.0,0.0,0.0,0.0,1472.0,1472.0,1472.0,386.0,81.0,1,1,1,0.0,0.0,0.0,0.0,36,665.0,0.618,0.0016,0.0016,14.1732
2026-07-14 00:00:00,Qwen,1,946,799,147,0.0015,100.0,0.0,0.0,0.0,2861.0,2861.0,2861.0,761.0,101.0,1,1,1,0.0,0.0,0.0,0.0,0,946.0,0.184,0.0015,0.0015,0.0
2026-07-14 01:00:00,DeepSeek,18,11497,7439,4058,0.0138,83.3333,16.6667,11.1111,5.5556,7489.5,10190.75,12655.75,8423.25,113.9,8,13,15,0.0,11.1111,11.1111,0.0,704,638.7222,0.5455,0.0008,0.0009,17.3484
2026-07-14 01:00:00,MiniMax,3,1825,1522,303,0.0044,100.0,0.0,0.0,0.0,1082.0,1082.9,1082.98,519.8,192.7,3,3,3,0.0,0.0,33.3333,0.0,67,608.3333,0.1991,0.0015,0.0015,22.1122
2026-07-14 02:00:00,DeepSeek,32,20205,14428,5777,0.0242,96.875,3.125,3.125,0.0,7592.0,10428.2,10747.75,7986.8,159.0,9,21,20,0.0,0.0,9.375,0.0,917,631.4062,0.4004,0.0008,0.0008,15.8733
2026-07-14 02:00:00,MiniMax,2,1023,731,292,0.0025,100.0,0.0,0.0,0.0,963.0,1037.7,1044.34,433.65,96.4,2,2,2,0.0,0.0,50.0,0.0,21,511.5,0.3995,0.0012,0.0012,7.1918
2026-07-14 02:00:00,Qwen,1,801,510,291,0.0013,100.0,0.0,0.0,0.0,2305.0,2305.0,2305.0,721.0,94.0,1,1,1,0.0,0.0,0.0,100.0,0,801.0,0.5706,0.0013,0.0013,0.0
2026-07-14 03:00:00,DeepSeek,30,18798,12470,6328,0.0226,96.6667,3.3333,0.0,3.3333,7188.0,9465.75,10535.63,8013.4,171.5,9,16,19,0.0,10.0,23.3333,0.0,775,626.6,0.5075,0.0008,0.0008,12.2472
2026-07-14 03:00:00,Qwen,1,544,341,203,0.0009,100.0,0.0,0.0,0.0,5003.0,5003.0,5003.0,2223.0,28.0,1,1,1,0.0,0.0,100.0,0.0,0,544.0,0.5953,0.0009,0.0009,0.0
2026-07-14 04:00:00,DeepSeek,24,13775,9524,4251,0.0165,91.6667,8.3333,0.0,4.1667,7478.5,10194.25,11655.31,8266.9,243.1,10,18,16,4.1667,4.1667,12.5,0.0,726,573.9583,0.4463,0.0007,0.0008,17.0783
2026-07-14 04:00:00,Qwen,1,353,300,53,0.0006,100.0,0.0,0.0,0.0,1259.0,1259.0,1259.0,828.0,85.0,1,1,1,0.0,0.0,0.0,0.0,0,353.0,0.1767,0.0006,0.0006,0.0
2026-07-14 05:00:00,DeepSeek,38,30109,22008,8101,0.0361,89.4737,10.5263,0.0,2.6316,7584.0,12363.9,12687.75,10546.8,165.75,9,23,24,0.0,0.0,23.6842,0.0,1381,792.3421,0.3681,0.001,0.0011,17.0473
2026-07-14 05:00:00,Qwen,1,276,167,109,0.0004,100.0,0.0,0.0,0.0,2743.0,2743.0,2743.0,1178.0,175.0,1,1,1,0.0,0.0,0.0,0.0,0,276.0,0.6527,0.0004,0.0004,0.0
2026-07-14 06:00:00,DeepSeek,65,43981,29599,14382,0.0528,87.6923,12.3077,1.5385,4.6154,7465.0,10293.8,11470.64,8624.0,193.0,10,26,30,3.0769,6.1538,16.9231,0.0,2047,676.6308,0.4859,0.0008,0.0009,14.2331
2026-07-14 06:00:00,MiniMax,3,2641,1674,967,0.0063,100.0,0.0,0.0,0.0,1025.0,1829.6,1901.12,493.4,26.8,2,3,3,0.0,0.0,33.3333,0.0,135,880.3333,0.5777,0.0021,0.0021,13.9607
2026-07-14 06:00:00,Qwen,1,544,379,165,0.0009,100.0,0.0,0.0,0.0,2946.0,2946.0,2946.0,1109.0,116.0,1,1,1,0.0,0.0,0.0,0.0,0,544.0,0.4354,0.0009,0.0009,0.0
2026-07-14 07:00:00,DeepSeek,74,54585,38589,15996,0.0655,85.1351,14.8649,8.1081,2.7027,7568.0,10488.85,12331.06,8610.3,168.05,10,26,31,1.3514,5.4054,12.1622,0.0,2706,737.6351,0.4145,0.0009,0.001,16.9167
2026-07-14 07:00:00,MiniMax,5,2959,2130,829,0.0071,100.0,0.0,0.0,0.0,1144.0,1341.2,1358.64,619.8,253.0,4,4,4,0.0,0.0,20.0,0.0,138,591.8,0.3892,0.0014,0.0014,16.6466
2026-07-14 07:00:00,Qwen,2,1551,1167,384,0.0025,100.0,0.0,0.0,0.0,2642.5,3083.95,3123.19,759.8,19.75,2,2,2,0.0,0.0,0.0,0.0,0,775.5,0.329,0.0012,0.0012,0.0
2026-07-14 08:00:00,DeepSeek,68,45980,32890,13090,0.0552,92.6471,7.3529,2.9412,1.4706,7462.0,10811.95,12708.89,8808.8,134.85,10,25,34,2.9412,2.9412,13.2353,0.0,2421,676.1765,0.398,0.0008,0.0009,18.495
2026-07-14 08:00:00,MiniMax,1,381,209,172,0.0009,100.0,0.0,0.0,0.0,1079.0,1079.0,1079.0,431.0,56.0,1,1,1,0.0,0.0,0.0,0.0,41,381.0,0.823,0.0009,0.0009,23.8372
2026-07-14 08:00:00,Qwen,3,2165,1241,924,0.0035,100.0,0.0,0.0,0.0,2606.0,4502.3,4670.86,937.9,69.8,3,3,3,0.0,0.0,100.0,33.3333,0,721.6667,0.7446,0.0012,0.0012,0.0
2026-07-14 09:00:00,DeepSeek,107,70017,49377,20640,0.084,86.9159,13.0841,2.8037,6.5421,7313.0,12000.6,12901.24,10214.1,154.1,10,27,38,0.0,8.4112,17.757,0.9346,3112,654.3645,0.418,0.0008,0.0009,15.0775
2026-07-14 09:00:00,MiniMax,7,4416,3015,1401,0.0106,100.0,0.0,0.0,0.0,1033.0,1739.7,1862.34,520.0,199.0,6,7,7,0.0,0.0,0.0,0.0,220,630.8571,0.4647,0.0015,0.0015,15.7031
2026-07-14 09:00:00,Qwen,2,965,633,332,0.0015,100.0,0.0,0.0,0.0,2362.5,2533.95,2549.19,746.55,105.95,2,2,2,0.0,0.0,50.0,0.0,0,482.5,0.5245,0.0008,0.0008,0.0
2026-07-14 10:00:00,DeepSeek,132,92731,65494,27237,0.1113,82.5758,17.4242,5.303,6.8182,7341.5,12332.1,13610.46,10468.85,164.25,10,30,41,2.2727,6.8182,19.697,0.0,4301,702.5076,0.4159,0.0008,0.001,15.791
2026-07-14 10:00:00,MiniMax,8,4702,3305,1397,0.0113,100.0,0.0,0.0,0.0,1018.0,1560.1,1653.62,528.45,178.5,6,7,7,0.0,0.0,25.0,0.0,216,587.75,0.4227,0.0014,0.0014,15.4617
