hour,customer_id,request_count,total_tokens,input_tokens,output_tokens,estimated_cost,success_rate,error_rate,rate_limit_rate,server_error_rate,p50_latency_ms,p95_latency_ms,p99_latency_ms,p95_first_token_latency_ms,queue_p95_ms,active_customers,active_keys,distinct_ips,safety_hit_rate,retry_rate,cache_hit_rate,fallback_rate,reasoning_tokens,tokens_per_request,output_input_ratio,cost_per_request,cost_per_success,reasoning_token_share
2026-07-14 20:00:00,C001,13,6945,4580,2365,0.0088,100.0,0.0,0.0,0.0,7335.0,9141.4,9708.28,8127.6,225.0,1,3,5,0.0,0.0,30.7692,0.0,377,534.2308,0.5164,0.0007,0.0007,15.9408
2026-07-14 20:00:00,C002,12,7383,4350,3033,0.0095,91.6667,8.3333,0.0,0.0,7837.0,10546.8,11252.56,9415.95,213.55,1,3,5,0.0,0.0,16.6667,0.0,483,615.25,0.6972,0.0008,0.0009,15.9248
2026-07-14 20:00:00,C003,13,9169,6758,2411,0.011,100.0,0.0,0.0,0.0,6511.0,8733.8,9793.16,8148.8,119.4,1,3,4,0.0,7.6923,15.3846,0.0,406,705.3077,0.3568,0.0008,0.0008,16.8395
2026-07-14 20:00:00,C004,8,3875,1831,2044,0.0047,100.0,0.0,0.0,0.0,6987.0,8241.4,8537.08,7097.05,158.6,1,3,3,0.0,0.0,12.5,0.0,195,484.375,1.1163,0.0006,0.0006,9.5401
2026-07-14 20:00:00,C005,15,11259,8189,3070,0.0152,100.0,0.0,0.0,0.0,6787.0,8131.4,8723.88,7545.6,139.3,1,3,5,0.0,13.3333,26.6667,0.0,344,750.6,0.3749,0.001,0.001,11.2052
2026-07-14 20:00:00,C006,10,10010,7435,2575,0.012,100.0,0.0,0.0,0.0,7688.0,10074.5,10114.1,9690.5,172.45,1,3,4,10.0,0.0,0.0,0.0,416,1001.0,0.3463,0.0012,0.0012,16.1553
2026-07-14 20:00:00,C007,4,2798,2024,774,0.0034,75.0,25.0,0.0,0.0,6557.5,7067.35,7128.67,6363.45,125.4,1,3,3,0.0,0.0,25.0,0.0,101,699.5,0.3824,0.0008,0.0011,13.0491
2026-07-14 20:00:00,C008,2,1756,1395,361,0.0021,100.0,0.0,0.0,0.0,6582.5,6594.65,6595.73,3895.05,63.45,1,2,2,0.0,0.0,50.0,0.0,68,878.0,0.2588,0.0011,0.0011,18.8366
2026-07-14 20:00:00,C009,4,2512,1590,922,0.003,100.0,0.0,0.0,0.0,6325.0,7696.65,7875.33,5091.25,163.5,1,2,2,25.0,0.0,25.0,0.0,124,628.0,0.5799,0.0008,0.0008,13.449
2026-07-14 20:00:00,C010,2,1041,709,332,0.0022,100.0,0.0,0.0,0.0,4060.5,6284.85,6482.57,3995.8,113.45,1,2,2,0.0,0.0,0.0,0.0,21,520.5,0.4683,0.0011,0.0011,6.3253
2026-07-14 21:00:00,C001,9,5704,3042,2662,0.0068,88.8889,11.1111,0.0,0.0,6625.0,8257.2,8587.44,7440.2,196.6,1,3,5,0.0,11.1111,44.4444,0.0,369,633.7778,0.8751,0.0008,0.0009,13.8618
2026-07-14 21:00:00,C002,13,8838,6259,2579,0.0106,100.0,0.0,0.0,0.0,6457.0,9470.4,10745.28,8565.0,85.4,1,3,4,0.0,0.0,23.0769,0.0,463,679.8462,0.412,0.0008,0.0008,17.9527
2026-07-14 21:00:00,C003,11,6311,3791,2520,0.0082,100.0,0.0,0.0,0.0,6320.0,7542.5,7647.7,5959.0,147.5,1,3,5,0.0,9.0909,9.0909,0.0,368,573.7273,0.6647,0.0007,0.0007,14.6032
2026-07-14 21:00:00,C004,12,8083,6099,1984,0.011,100.0,0.0,0.0,0.0,6365.0,9241.05,10961.01,8396.85,110.2,1,3,4,0.0,0.0,16.6667,0.0,322,673.5833,0.3253,0.0009,0.0009,16.2298
2026-07-14 21:00:00,C005,6,3572,3052,520,0.0056,100.0,0.0,0.0,0.0,5736.5,5995.75,6035.15,4365.25,82.5,1,3,2,0.0,0.0,16.6667,0.0,75,595.3333,0.1704,0.0009,0.0009,14.4231
2026-07-14 21:00:00,C006,7,4080,3211,869,0.0049,85.7143,14.2857,0.0,0.0,6494.0,8217.4,8561.08,7804.7,88.3,1,3,3,14.2857,14.2857,14.2857,0.0,170,582.8571,0.2706,0.0007,0.0008,19.5627
2026-07-14 21:00:00,C007,5,3968,3046,922,0.0048,100.0,0.0,0.0,0.0,6359.0,7048.2,7111.24,6509.0,87.0,1,3,3,0.0,20.0,20.0,0.0,155,793.6,0.3027,0.001,0.001,16.8113
2026-07-14 21:00:00,C008,9,5268,3645,1623,0.0065,100.0,0.0,0.0,0.0,6607.0,8032.8,8105.76,7038.8,177.2,1,3,3,0.0,0.0,33.3333,0.0,249,585.3333,0.4453,0.0007,0.0007,15.342
2026-07-14 21:00:00,C009,4,3536,2889,647,0.0042,100.0,0.0,0.0,0.0,6434.5,9940.7,10392.14,8446.45,142.95,1,3,1,0.0,0.0,25.0,0.0,83,884.0,0.224,0.0011,0.0011,12.8284
2026-07-14 21:00:00,C010,3,2693,2240,453,0.0032,100.0,0.0,0.0,0.0,6563.0,6690.8,6702.16,4860.7,65.9,1,3,2,0.0,0.0,0.0,0.0,58,897.6667,0.2022,0.0011,0.0011,12.8035
2026-07-14 22:00:00,C001,4,1523,1140,383,0.0018,100.0,0.0,0.0,0.0,6328.0,6639.2,6664.64,6031.15,96.1,1,3,3,0.0,0.0,25.0,0.0,38,380.75,0.336,0.0005,0.0005,9.9217
2026-07-14 22:00:00,C002,3,1790,1059,731,0.0024,100.0,0.0,0.0,0.0,7504.0,8036.8,8084.16,7360.9,220.8,1,2,2,0.0,0.0,0.0,0.0,44,596.6667,0.6903,0.0008,0.0008,6.0192
2026-07-14 22:00:00,C003,6,5039,3466,1573,0.006,100.0,0.0,0.0,0.0,6984.5,10979.75,11080.75,10083.0,124.0,1,3,3,0.0,0.0,33.3333,0.0,279,839.8333,0.4538,0.001,0.001,17.7368
2026-07-14 22:00:00,C004,4,3349,2662,687,0.0053,75.0,25.0,0.0,0.0,6165.5,6541.25,6573.05,4872.9,103.65,1,3,3,0.0,0.0,0.0,0.0,128,837.25,0.2581,0.0013,0.0018,18.6317
2026-07-14 22:00:00,C005,4,3801,3329,472,0.0046,100.0,0.0,0.0,0.0,6098.0,6415.45,6443.89,5879.5,98.15,1,3,3,0.0,25.0,25.0,0.0,53,950.25,0.1418,0.0011,0.0011,11.2288
2026-07-14 22:00:00,C006,4,3228,2604,624,0.0039,100.0,0.0,0.0,0.0,6405.0,6983.1,7034.22,5376.6,98.6,1,2,2,0.0,0.0,50.0,0.0,131,807.0,0.2396,0.001,0.001,20.9936
2026-07-14 22:00:00,C007,4,2218,1615,603,0.0036,100.0,0.0,0.0,0.0,7063.0,9407.7,9674.34,8718.1,75.55,1,2,4,25.0,0.0,0.0,0.0,73,554.5,0.3734,0.0009,0.0009,12.1061
2026-07-14 22:00:00,C008,2,1031,854,177,0.0012,100.0,0.0,0.0,0.0,6221.5,6526.15,6553.23,3053.2,40.0,1,1,2,0.0,0.0,50.0,0.0,36,515.5,0.2073,0.0006,0.0006,20.339
2026-07-14 22:00:00,C009,3,2806,2234,572,0.0034,100.0,0.0,0.0,0.0,6874.0,7365.4,7409.08,6319.4,113.4,1,2,2,0.0,0.0,33.3333,0.0,67,935.3333,0.256,0.0011,0.0011,11.7133
2026-07-14 23:00:00,C001,10,5723,3763,1960,0.0069,70.0,30.0,0.0,10.0,7022.5,9187.65,10095.93,8411.85,146.6,1,3,2,0.0,20.0,40.0,0.0,355,572.3,0.5209,0.0007,0.001,18.1122
2026-07-14 23:00:00,C002,4,2047,1295,752,0.0025,100.0,0.0,0.0,0.0,6580.5,7539.35,7646.27,6809.6,236.0,1,3,2,0.0,0.0,0.0,0.0,112,511.75,0.5807,0.0006,0.0006,14.8936
2026-07-14 23:00:00,C003,1,858,646,212,0.001,100.0,0.0,0.0,0.0,7415.0,7415.0,7415.0,6561.0,80.0,1,1,1,0.0,0.0,0.0,0.0,28,858.0,0.3282,0.001,0.001,13.2075
2026-07-14 23:00:00,C004,7,3734,2374,1360,0.0045,100.0,0.0,0.0,0.0,6703.0,7288.4,7425.68,6530.0,95.0,1,3,3,0.0,0.0,28.5714,0.0,189,533.4286,0.5729,0.0006,0.0006,13.8971
2026-07-14 23:00:00,C005,6,2718,1928,790,0.0033,100.0,0.0,0.0,0.0,6276.5,7749.25,7843.45,6910.5,119.25,1,3,2,0.0,0.0,33.3333,0.0,164,453.0,0.4098,0.0005,0.0005,20.7595
2026-07-14 23:00:00,C006,2,1665,830,835,0.002,100.0,0.0,0.0,0.0,9882.0,11015.1,11115.82,9715.7,69.85,1,1,2,0.0,0.0,0.0,0.0,105,832.5,1.006,0.001,0.001,12.5749
2026-07-14 23:00:00,C007,2,2041,1682,359,0.0024,100.0,0.0,0.0,0.0,6409.0,6452.2,6456.04,4749.7,102.8,1,1,2,0.0,0.0,0.0,0.0,40,1020.5,0.2134,0.0012,0.0012,11.1421
2026-07-14 23:00:00,C008,3,2118,1695,423,0.0025,100.0,0.0,0.0,0.0,6187.0,6540.7,6572.14,6090.9,70.3,1,3,3,0.0,0.0,0.0,0.0,53,706.0,0.2496,0.0008,0.0008,12.5296
2026-07-14 23:00:00,C010,2,783,590,193,0.0009,100.0,0.0,0.0,0.0,6222.0,6285.0,6290.6,5785.6,132.6,1,2,2,0.0,0.0,0.0,0.0,33,391.5,0.3271,0.0005,0.0005,17.0984
2026-07-15 00:00:00,C001,9,6313,4315,1998,0.0079,88.8889,11.1111,0.0,11.1111,6888.0,8737.6,8963.52,7569.8,121.6,1,3,3,11.1111,22.2222,11.1111,11.1111,232,701.4444,0.463,0.0009,0.001,11.6116
2026-07-15 00:00:00,C002,7,4063,2807,1256,0.0051,100.0,0.0,0.0,0.0,6255.0,8433.6,8817.12,7527.2,112.8,1,3,4,0.0,14.2857,28.5714,0.0,184,580.4286,0.4475,0.0007,0.0007,14.6497
2026-07-15 00:00:00,C003,2,836,510,326,0.0013,100.0,0.0,0.0,0.0,3934.0,6679.0,6923.0,5709.75,80.45,1,1,2,0.0,0.0,0.0,0.0,51,418.0,0.6392,0.0007,0.0007,15.6442
2026-07-15 00:00:00,C004,1,878,785,93,0.0021,100.0,0.0,0.0,0.0,1073.0,1073.0,1073.0,629.0,55.0,1,1,1,0.0,0.0,0.0,0.0,9,878.0,0.1185,0.0021,0.0021,9.6774
2026-07-15 00:00:00,C005,4,2982,2299,683,0.0042,100.0,0.0,0.0,0.0,6455.0,7272.65,7360.13,5947.05,106.25,1,3,2,0.0,0.0,0.0,0.0,126,745.5,0.2971,0.0011,0.0011,18.448
2026-07-15 00:00:00,C007,2,2526,2034,492,0.003,100.0,0.0,0.0,0.0,8063.0,9751.4,9901.48,8534.1,70.55,1,2,2,0.0,0.0,50.0,0.0,42,1263.0,0.2419,0.0015,0.0015,8.5366
2026-07-15 00:00:00,C008,1,552,377,175,0.0007,100.0,0.0,0.0,0.0,6453.0,6453.0,6453.0,5103.0,29.0,1,1,1,0.0,0.0,100.0,0.0,18,552.0,0.4642,0.0007,0.0007,10.2857
2026-07-15 00:00:00,C009,2,1219,651,568,0.0015,100.0,0.0,0.0,0.0,6709.0,6893.5,6909.9,4467.55,134.75,1,2,2,0.0,0.0,0.0,0.0,80,609.5,0.8725,0.0007,0.0007,14.0845
2026-07-15 00:00:00,C010,2,1282,825,457,0.0018,100.0,0.0,0.0,0.0,3909.0,5997.9,6183.58,408.8,55.8,1,2,2,0.0,0.0,0.0,0.0,11,641.0,0.5539,0.0009,0.0009,2.407
2026-07-15 01:00:00,C001,2,1244,902,342,0.0015,100.0,0.0,0.0,0.0,6176.0,6264.2,6272.04,4861.35,114.3,1,2,2,0.0,0.0,50.0,0.0,53,622.0,0.3792,0.0007,0.0007,15.4971
2026-07-15 01:00:00,C002,8,4902,3614,1288,0.0059,100.0,0.0,0.0,0.0,6451.5,8429.5,8510.7,7825.25,125.45,1,2,4,0.0,0.0,25.0,0.0,214,612.75,0.3564,0.0007,0.0007,16.6149
2026-07-15 01:00:00,C003,3,1244,634,610,0.0017,100.0,0.0,0.0,0.0,6223.0,6389.5,6404.3,4189.1,90.1,1,2,3,0.0,0.0,0.0,0.0,92,414.6667,0.9621,0.0006,0.0006,15.082
2026-07-15 01:00:00,C004,8,6464,5036,1428,0.0078,100.0,0.0,0.0,0.0,6476.0,8482.45,9124.49,7846.2,101.8,1,3,3,0.0,12.5,12.5,0.0,232,808.0,0.2836,0.001,0.001,16.2465
2026-07-15 01:00:00,C005,4,3505,2203,1302,0.0042,100.0,0.0,0.0,0.0,7593.0,9079.7,9195.14,7565.3,193.7,1,2,3,0.0,0.0,50.0,0.0,187,876.25,0.591,0.0011,0.0011,14.3625
2026-07-15 01:00:00,C006,2,2444,2126,318,0.0029,50.0,50.0,0.0,0.0,6915.5,7006.85,7014.97,6333.35,135.1,1,2,2,0.0,0.0,0.0,0.0,68,1222.0,0.1496,0.0015,0.0029,21.3836
2026-07-15 01:00:00,C007,3,2602,1989,613,0.0031,100.0,0.0,0.0,0.0,6675.0,7089.0,7125.8,6639.4,106.6,1,1,2,0.0,0.0,0.0,0.0,105,867.3333,0.3082,0.001,0.001,17.1289
2026-07-15 01:00:00,C008,1,584,444,140,0.0007,100.0,0.0,0.0,0.0,6457.0,6457.0,6457.0,473.0,35.0,1,1,1,0.0,0.0,0.0,0.0,33,584.0,0.3153,0.0007,0.0007,23.5714
2026-07-15 01:00:00,C009,2,978,478,500,0.0012,100.0,0.0,0.0,0.0,6921.5,7053.35,7065.07,4484.1,57.85,1,2,2,0.0,0.0,50.0,0.0,93,489.0,1.046,0.0006,0.0006,18.6
2026-07-15 01:00:00,C010,3,2101,1431,670,0.0025,100.0,0.0,0.0,0.0,10668.0,10676.1,10676.82,9885.8,196.2,1,3,2,0.0,0.0,33.3333,0.0,137,700.3333,0.4682,0.0008,0.0008,20.4478
2026-07-15 02:00:00,C001,8,4807,3149,1658,0.0077,100.0,0.0,0.0,0.0,6746.0,9210.65,9776.53,8913.95,88.5,1,3,3,0.0,0.0,12.5,0.0,338,600.875,0.5265,0.001,0.001,20.386
2026-07-15 02:00:00,C002,7,5769,3808,1961,0.0069,85.7143,14.2857,0.0,14.2857,6547.0,8187.0,8359.8,6678.7,131.3,1,3,4,0.0,14.2857,42.8571,0.0,286,824.1429,0.515,0.001,0.0012,14.5844
2026-07-15 02:00:00,C003,4,2106,1580,526,0.0025,100.0,0.0,0.0,0.0,6351.0,6815.0,6863.0,6162.8,111.15,1,3,3,0.0,0.0,25.0,0.0,68,526.5,0.3329,0.0006,0.0006,12.9278
2026-07-15 02:00:00,C004,2,1017,732,285,0.0014,100.0,0.0,0.0,0.0,3908.0,6346.1,6562.82,635.85,199.0,1,1,1,50.0,0.0,0.0,0.0,14,508.5,0.3893,0.0007,0.0007,4.9123
2026-07-15 02:00:00,C005,4,2697,1786,911,0.0037,100.0,0.0,0.0,0.0,6291.0,7650.3,7798.86,4517.7,111.55,1,3,3,0.0,0.0,0.0,0.0,152,674.25,0.5101,0.0009,0.0009,16.685
2026-07-15 02:00:00,C006,3,1954,942,1012,0.0023,33.3333,66.6667,33.3333,0.0,7134.0,7868.4,7933.68,6907.0,183.0,1,2,2,0.0,33.3333,33.3333,0.0,172,651.3333,1.0743,0.0008,0.0023,16.996
2026-07-15 02:00:00,C007,1,382,161,221,0.0005,100.0,0.0,0.0,0.0,7716.0,7716.0,7716.0,6431.0,50.0,1,1,1,0.0,0.0,0.0,0.0,50,382.0,1.3727,0.0005,0.0005,22.6244
2026-07-15 02:00:00,C008,1,1180,996,184,0.0014,100.0,0.0,0.0,0.0,7892.0,7892.0,7892.0,7324.0,29.0,1,1,1,0.0,0.0,0.0,0.0,40,1180.0,0.1847,0.0014,0.0014,21.7391
2026-07-15 02:00:00,C009,2,1222,804,418,0.0023,100.0,0.0,0.0,0.0,4169.5,6477.55,6682.71,4961.35,86.85,1,2,2,0.0,0.0,50.0,0.0,52,611.0,0.5199,0.0011,0.0011,12.4402
2026-07-15 02:00:00,C010,2,1268,1097,171,0.0015,100.0,0.0,0.0,0.0,8396.0,9543.5,9645.5,8780.3,50.35,1,2,2,0.0,0.0,0.0,0.0,33,634.0,0.1559,0.0008,0.0008,19.2982
2026-07-15 03:00:00,C001,4,3105,2408,697,0.0039,100.0,0.0,0.0,0.0,7561.5,8568.55,8614.51,8174.95,161.4,1,3,3,0.0,0.0,0.0,0.0,89,776.25,0.2895,0.001,0.001,12.769
2026-07-15 03:00:00,C002,3,1889,1345,544,0.0023,100.0,0.0,0.0,0.0,6351.0,6568.8,6588.16,4767.6,98.9,1,3,2,33.3333,0.0,33.3333,0.0,99,629.6667,0.4045,0.0008,0.0008,18.1985
2026-07-15 03:00:00,C003,2,987,817,170,0.0013,100.0,0.0,0.0,0.0,3253.5,5697.45,5914.69,4655.6,132.0,1,1,1,0.0,0.0,0.0,0.0,14,493.5,0.2081,0.0007,0.0007,8.2353
2026-07-15 03:00:00,C004,3,1408,897,511,0.0017,100.0,0.0,0.0,0.0,7447.0,8145.4,8207.48,7086.9,215.9,1,2,2,0.0,0.0,33.3333,0.0,114,469.3333,0.5697,0.0006,0.0006,22.3092
2026-07-15 03:00:00,C005,8,5428,3819,1609,0.0065,87.5,12.5,0.0,0.0,6765.5,9564.45,10083.29,9165.55,137.35,1,3,4,0.0,0.0,0.0,0.0,256,678.5,0.4213,0.0008,0.0009,15.9105
2026-07-15 03:00:00,C006,2,813,446,367,0.0014,100.0,0.0,0.0,0.0,4352.5,7432.75,7706.55,6952.45,89.15,1,1,2,0.0,0.0,50.0,0.0,72,406.5,0.8229,0.0007,0.0007,19.6185
2026-07-15 03:00:00,C007,3,2257,1568,689,0.0027,100.0,0.0,0.0,0.0,7674.0,10329.9,10565.98,9661.6,99.6,1,2,2,0.0,0.0,33.3333,0.0,97,752.3333,0.4394,0.0009,0.0009,14.0784
2026-07-15 03:00:00,C008,2,1372,997,375,0.0016,50.0,50.0,50.0,0.0,7822.5,8811.15,8899.03,7983.5,56.05,1,2,2,0.0,0.0,0.0,0.0,49,686.0,0.3761,0.0008,0.0016,13.0667
2026-07-15 03:00:00,C009,3,1561,946,615,0.0019,100.0,0.0,0.0,0.0,6432.0,7922.4,8054.88,6383.8,41.7,1,2,1,0.0,33.3333,33.3333,0.0,110,520.3333,0.6501,0.0006,0.0006,17.8862
2026-07-15 03:00:00,C010,1,443,170,273,0.0005,100.0,0.0,0.0,0.0,8392.0,8392.0,8392.0,7545.0,35.0,1,1,1,0.0,0.0,0.0,0.0,48,443.0,1.6059,0.0005,0.0005,17.5824
2026-07-15 04:00:00,C001,3,1254,771,483,0.0015,66.6667,33.3333,0.0,0.0,6308.0,6677.0,6709.8,5703.2,106.3,1,2,2,0.0,33.3333,33.3333,0.0,76,418.0,0.6265,0.0005,0.0008,15.735
2026-07-15 04:00:00,C002,1,1971,1905,66,0.0024,100.0,0.0,0.0,0.0,10302.0,10302.0,10302.0,9921.0,17.0,1,1,1,0.0,0.0,0.0,0.0,8,1971.0,0.0346,0.0024,0.0024,12.1212
2026-07-15 04:00:00,C003,2,1163,545,618,0.0014,100.0,0.0,0.0,0.0,6674.0,6927.8,6950.36,5176.25,73.4,1,2,2,0.0,0.0,0.0,0.0,88,581.5,1.1339,0.0007,0.0007,14.2395
2026-07-15 04:00:00,C004,1,952,509,443,0.0011,100.0,0.0,0.0,0.0,7564.0,7564.0,7564.0,6302.0,48.0,1,1,1,0.0,0.0,0.0,0.0,87,952.0,0.8703,0.0011,0.0011,19.6388
2026-07-15 04:00:00,C005,6,2737,2002,735,0.0033,100.0,0.0,0.0,0.0,6445.5,8809.5,9234.7,8489.75,95.25,1,3,3,0.0,0.0,0.0,0.0,102,456.1667,0.3671,0.0005,0.0005,13.8776
2026-07-15 04:00:00,C006,1,459,263,196,0.0006,100.0,0.0,0.0,0.0,6610.0,6610.0,6610.0,424.0,56.0,1,1,1,0.0,0.0,100.0,0.0,15,459.0,0.7452,0.0006,0.0006,7.6531
2026-07-15 04:00:00,C007,2,2272,1820,452,0.0027,50.0,50.0,0.0,50.0,8227.0,9886.6,10034.12,8786.0,104.85,1,2,2,0.0,0.0,0.0,0.0,97,1136.0,0.2484,0.0014,0.0027,21.4602
2026-07-15 04:00:00,C008,1,607,514,93,0.0007,100.0,0.0,0.0,0.0,6031.0,6031.0,6031.0,4333.0,140.0,1,1,1,0.0,0.0,0.0,0.0,11,607.0,0.1809,0.0007,0.0007,11.828
2026-07-15 04:00:00,C009,2,3433,3028,405,0.0041,100.0,0.0,0.0,0.0,6478.5,6814.65,6844.53,4125.85,96.55,1,2,2,0.0,0.0,0.0,0.0,63,1716.5,0.1338,0.0021,0.0021,15.5556
2026-07-15 04:00:00,C010,1,679,516,163,0.0016,100.0,0.0,0.0,0.0,1126.0,1126.0,1126.0,399.0,91.0,1,1,1,0.0,0.0,0.0,0.0,21,679.0,0.3159,0.0016,0.0016,12.8834
2026-07-15 05:00:00,C001,3,1850,1011,839,0.0022,100.0,0.0,0.0,0.0,8261.0,8855.0,8907.8,7455.8,68.4,1,2,3,0.0,0.0,0.0,0.0,178,616.6667,0.8299,0.0007,0.0007,21.2157
2026-07-15 05:00:00,C002,2,942,601,341,0.0011,100.0,0.0,0.0,0.0,6360.5,6603.05,6624.61,3455.35,119.1,1,2,2,0.0,0.0,50.0,0.0,77,471.0,0.5674,0.0006,0.0006,22.5806
2026-07-15 05:00:00,C003,2,974,640,334,0.0012,50.0,50.0,50.0,0.0,6898.0,7425.4,7472.28,6356.5,83.05,1,2,2,0.0,50.0,50.0,0.0,44,487.0,0.5219,0.0006,0.0012,13.1737
2026-07-15 05:00:00,C004,5,3351,2168,1183,0.0044,100.0,0.0,0.0,0.0,6509.0,8186.6,8338.92,7539.4,122.4,1,3,2,0.0,0.0,20.0,0.0,142,670.2,0.5457,0.0009,0.0009,12.0034
2026-07-15 05:00:00,C005,3,2191,1553,638,0.0026,100.0,0.0,0.0,0.0,7093.0,7340.5,7362.5,6605.5,64.6,1,2,2,0.0,0.0,33.3333,0.0,101,730.3333,0.4108,0.0009,0.0009,15.8307
2026-07-15 05:00:00,C007,2,1580,1065,515,0.0019,100.0,0.0,0.0,0.0,6852.5,7417.25,7467.45,4909.5,127.3,1,2,1,0.0,0.0,0.0,0.0,43,790.0,0.4836,0.0009,0.0009,8.3495
2026-07-15 05:00:00,C008,1,736,384,352,0.0009,100.0,0.0,0.0,0.0,10052.0,10052.0,10052.0,8712.0,65.0,1,1,1,0.0,0.0,0.0,0.0,55,736.0,0.9167,0.0009,0.0009,15.625
2026-07-15 05:00:00,C010,1,894,718,176,0.0011,100.0,0.0,0.0,0.0,6245.0,6245.0,6245.0,550.0,104.0,1,1,1,0.0,0.0,0.0,0.0,37,894.0,0.2451,0.0011,0.0011,21.0227
2026-07-15 06:00:00,C001,18,9673,5823,3850,0.0116,94.4444,5.5556,0.0,5.5556,6813.0,8849.3,9761.86,7986.65,167.35,1,3,5,5.5556,0.0,11.1111,0.0,643,537.3889,0.6612,0.0006,0.0007,16.7013
2026-07-15 06:00:00,C002,9,6332,3620,2712,0.0076,100.0,0.0,0.0,0.0,7319.0,9912.8,10161.76,8637.4,209.0,1,3,3,0.0,0.0,11.1111,0.0,527,703.5556,0.7492,0.0008,0.0008,19.4322
2026-07-15 06:00:00,C003,13,7455,4944,2511,0.0093,100.0,0.0,0.0,0.0,6278.0,7521.2,8180.24,6383.0,130.8,1,3,4,0.0,7.6923,23.0769,0.0,417,573.4615,0.5079,0.0007,0.0007,16.6069
2026-07-15 06:00:00,C004,11,6378,4404,1974,0.0077,100.0,0.0,0.0,0.0,6969.0,8043.0,8203.8,7447.5,109.0,1,3,4,0.0,0.0,27.2727,0.0,265,579.8182,0.4482,0.0007,0.0007,13.4245
2026-07-15 06:00:00,C005,11,8469,6001,2468,0.0113,100.0,0.0,0.0,0.0,6574.0,9323.5,9623.1,8434.5,179.0,1,3,3,0.0,0.0,0.0,0.0,367,769.9091,0.4113,0.001,0.001,14.8703
2026-07-15 06:00:00,C006,5,2716,1570,1146,0.0038,80.0,20.0,0.0,0.0,6376.0,7732.2,7952.04,7055.8,128.6,1,2,3,0.0,0.0,0.0,0.0,174,543.2,0.7299,0.0008,0.001,15.1832
2026-07-15 06:00:00,C007,3,3206,2746,460,0.0038,100.0,0.0,0.0,0.0,6712.0,6981.1,7005.02,6294.3,135.5,1,2,2,0.0,0.0,0.0,0.0,54,1068.6667,0.1675,0.0013,0.0013,11.7391
2026-07-15 06:00:00,C008,3,1761,1312,449,0.0021,100.0,0.0,0.0,0.0,6844.0,9745.6,10003.52,8885.1,148.9,1,2,3,0.0,0.0,33.3333,0.0,80,587.0,0.3422,0.0007,0.0007,17.8174
2026-07-15 06:00:00,C009,4,5346,4283,1063,0.0064,100.0,0.0,0.0,0.0,6805.0,9953.4,10349.88,9081.75,70.4,1,2,2,0.0,0.0,50.0,0.0,153,1336.5,0.2482,0.0016,0.0016,14.3932
2026-07-15 07:00:00,C001,7,4282,2653,1629,0.0051,100.0,0.0,0.0,0.0,6449.0,7007.2,7023.04,4705.5,159.0,1,3,3,0.0,0.0,0.0,0.0,204,611.7143,0.614,0.0007,0.0007,12.523
2026-07-15 07:00:00,C002,11,7789,4128,3661,0.01,100.0,0.0,0.0,0.0,6578.0,9567.0,10852.6,6693.5,138.5,1,3,5,0.0,9.0909,0.0,0.0,449,708.0909,0.8869,0.0009,0.0009,12.2644
2026-07-15 07:00:00,C003,12,6476,4798,1678,0.0091,100.0,0.0,0.0,0.0,6487.0,11042.85,11198.17,10438.85,191.25,1,3,4,0.0,16.6667,50.0,0.0,309,539.6667,0.3497,0.0008,0.0008,18.4148
2026-07-15 07:00:00,C004,17,14437,10529,3908,0.0173,88.2353,11.7647,5.8824,5.8824,6583.0,7867.8,8091.16,7068.0,117.0,1,3,4,0.0,11.7647,23.5294,0.0,581,849.2353,0.3712,0.001,0.0012,14.8669
2026-07-15 07:00:00,C005,9,8369,6223,2146,0.0107,100.0,0.0,0.0,0.0,6396.0,7046.8,7087.76,5945.2,113.0,1,3,4,0.0,0.0,22.2222,0.0,282,929.8889,0.3448,0.0012,0.0012,13.1407
2026-07-15 07:00:00,C006,11,6797,5067,1730,0.0082,100.0,0.0,0.0,0.0,6949.0,8777.5,9283.5,8424.5,103.5,1,3,4,0.0,0.0,9.0909,0.0,288,617.9091,0.3414,0.0007,0.0007,16.6474
2026-07-15 07:00:00,C007,5,3572,2561,1011,0.0043,100.0,0.0,0.0,0.0,6489.0,7762.4,7903.68,6886.8,57.4,1,3,4,0.0,20.0,0.0,0.0,156,714.4,0.3948,0.0009,0.0009,15.4303
2026-07-15 07:00:00,C008,4,3062,2441,621,0.0037,100.0,0.0,0.0,0.0,6242.0,6786.35,6859.67,5816.9,136.8,1,2,2,0.0,0.0,0.0,0.0,96,765.5,0.2544,0.0009,0.0009,15.4589
2026-07-15 07:00:00,C009,3,2197,1690,507,0.0026,100.0,0.0,0.0,0.0,7679.0,8277.5,8330.7,7473.0,142.1,1,2,2,0.0,33.3333,0.0,0.0,128,732.3333,0.3,0.0009,0.0009,25.2465
2026-07-15 07:00:00,C010,1,623,346,277,0.0015,100.0,0.0,0.0,0.0,1145.0,1145.0,1145.0,489.0,88.0,1,1,1,0.0,0.0,0.0,0.0,60,623.0,0.8006,0.0015,0.0015,21.6606
2026-07-15 08:00:00,C001,19,12482,8487,3995,0.015,100.0,0.0,0.0,0.0,6804.0,8615.4,8668.68,7453.5,104.6,1,3,5,0.0,15.7895,0.0,0.0,614,656.9474,0.4707,0.0008,0.0008,15.3692
