hour,model_id,request_count,total_tokens,input_tokens,output_tokens,estimated_cost,success_rate,error_rate,rate_limit_rate,server_error_rate,p50_latency_ms,p95_latency_ms,p99_latency_ms,p95_first_token_latency_ms,queue_p95_ms,active_customers,active_keys,distinct_ips,safety_hit_rate,retry_rate,cache_hit_rate,fallback_rate,reasoning_tokens,tokens_per_request,output_input_ratio,cost_per_request,cost_per_success,reasoning_token_share
2026-06-27 12:00:00,gpt-4.1-mini,37,24120,16156,7964,0.0579,97.2973,2.7027,0.0,0.0,1968.0,2584.0,2629.76,618.0,153.4,8,20,18,2.7027,2.7027,16.2162,0.0,1355,651.8919,0.4929,0.0016,0.0016,17.0141
2026-06-27 12:00:00,qwen-plus,25,15933,10967,4966,0.0255,100.0,0.0,0.0,0.0,1954.0,2571.8,3167.88,615.4,208.8,9,16,19,0.0,4.0,12.0,0.0,0,637.32,0.4528,0.001,0.001,0.0
2026-06-27 13:00:00,deepseek-chat,24,15220,11128,4092,0.0183,100.0,0.0,0.0,0.0,1526.5,2395.1,2472.89,485.4,159.9,8,15,16,8.3333,0.0,8.3333,4.1667,615,634.1667,0.3677,0.0008,0.0008,15.0293
2026-06-27 13:00:00,gpt-4.1-mini,49,33237,23902,9335,0.0798,91.8367,8.1633,2.0408,4.0816,2029.0,2585.8,2711.84,689.8,152.6,10,23,25,4.0816,4.0816,20.4082,2.0408,1575,678.3061,0.3906,0.0016,0.0018,16.872
2026-06-27 13:00:00,qwen-plus,28,21425,14649,6776,0.0343,100.0,0.0,0.0,0.0,2013.5,3156.4,3582.84,634.0,186.5,9,18,18,0.0,7.1429,14.2857,3.5714,0,765.1786,0.4626,0.0012,0.0012,0.0
2026-06-27 14:00:00,deepseek-chat,24,16801,11728,5073,0.0202,95.8333,4.1667,0.0,4.1667,1696.0,2644.95,3107.15,516.95,142.25,9,15,16,8.3333,4.1667,16.6667,4.1667,976,700.0417,0.4326,0.0008,0.0009,19.2391
2026-06-27 14:00:00,gpt-4.1-mini,47,32545,22841,9704,0.0781,95.7447,4.2553,0.0,0.0,2023.0,3265.2,3542.94,600.8,131.8,10,22,27,2.1277,4.2553,10.6383,0.0,1671,692.4468,0.4249,0.0017,0.0017,17.2197
2026-06-27 14:00:00,qwen-plus,26,18753,12944,5809,0.03,96.1538,3.8462,0.0,3.8462,1896.5,2682.5,3051.25,535.0,161.75,9,17,19,0.0,3.8462,7.6923,0.0,0,721.2692,0.4488,0.0012,0.0012,0.0
2026-06-27 15:00:00,deepseek-chat,22,15246,10178,5068,0.0183,100.0,0.0,0.0,0.0,1905.5,3590.0,3673.06,587.75,122.55,8,15,15,0.0,9.0909,9.0909,0.0,850,693.0,0.4979,0.0008,0.0008,16.7719
2026-06-27 15:00:00,gpt-4.1-mini,34,24184,18059,6125,0.058,88.2353,11.7647,0.0,2.9412,1867.0,2589.3,3389.74,607.4,150.05,9,20,20,0.0,2.9412,17.6471,0.0,1093,711.2941,0.3392,0.0017,0.0019,17.8449
2026-06-27 15:00:00,qwen-plus,19,15169,11465,3704,0.0243,100.0,0.0,0.0,0.0,1908.0,2898.4,3052.48,577.3,137.2,9,15,14,0.0,5.2632,26.3158,0.0,0,798.3684,0.3231,0.0013,0.0013,0.0
2026-06-27 16:00:00,deepseek-chat,19,12929,8801,4128,0.0155,100.0,0.0,0.0,0.0,1700.0,2837.9,2930.78,579.3,164.2,9,15,13,5.2632,0.0,21.0526,0.0,640,680.4737,0.469,0.0008,0.0008,15.5039
2026-06-27 16:00:00,gpt-4.1-mini,48,33588,22392,11196,0.0806,95.8333,4.1667,2.0833,2.0833,2104.5,2904.95,3287.75,616.55,124.2,10,21,25,6.25,2.0833,20.8333,0.0,1787,699.75,0.5,0.0017,0.0018,15.9611
2026-06-27 16:00:00,qwen-plus,27,16680,11948,4732,0.0267,100.0,0.0,0.0,0.0,1745.0,2313.6,2413.22,541.3,111.1,9,17,19,0.0,3.7037,14.8148,0.0,0,617.7778,0.396,0.001,0.001,0.0
2026-06-27 17:00:00,deepseek-chat,22,14394,9788,4606,0.0173,90.9091,9.0909,0.0,4.5455,1734.5,2750.85,3895.86,496.75,159.6,9,15,14,0.0,9.0909,9.0909,0.0,867,654.2727,0.4706,0.0008,0.0009,18.8233
2026-06-27 17:00:00,gpt-4.1-mini,29,20355,15077,5278,0.0489,96.5517,3.4483,0.0,0.0,1941.0,2506.0,2660.32,665.4,144.4,9,17,18,0.0,10.3448,27.5862,0.0,880,701.8966,0.3501,0.0017,0.0017,16.673
2026-06-27 17:00:00,qwen-plus,27,18607,14205,4402,0.0298,100.0,0.0,0.0,0.0,1807.0,2181.4,2305.0,571.7,166.5,8,18,19,0.0,0.0,14.8148,0.0,0,689.1481,0.3099,0.0011,0.0011,0.0
2026-06-27 18:00:00,deepseek-chat,9,6336,4546,1790,0.0076,100.0,0.0,0.0,0.0,1766.0,2049.0,2090.6,475.2,109.8,4,7,7,0.0,11.1111,44.4444,0.0,268,704.0,0.3938,0.0008,0.0008,14.9721
2026-06-27 18:00:00,gpt-4.1-mini,19,13747,10272,3475,0.033,100.0,0.0,0.0,0.0,1934.0,2611.3,2995.06,675.7,135.3,8,12,14,0.0,5.2632,31.5789,0.0,534,723.5263,0.3383,0.0017,0.0017,15.3669
2026-06-27 18:00:00,qwen-plus,17,12043,8621,3422,0.0193,100.0,0.0,0.0,0.0,1847.0,3437.8,3603.56,589.0,201.6,9,13,14,0.0,0.0,17.6471,0.0,0,708.4118,0.3969,0.0011,0.0011,0.0
2026-06-27 19:00:00,deepseek-chat,15,10140,7001,3139,0.0122,100.0,0.0,0.0,0.0,1649.0,3037.5,3600.3,496.1,131.7,6,11,11,6.6667,6.6667,40.0,0.0,459,676.0,0.4484,0.0008,0.0008,14.6225
2026-06-27 19:00:00,gpt-4.1-mini,23,15248,10833,4415,0.0366,82.6087,17.3913,4.3478,4.3478,1941.0,2539.9,2851.06,553.5,116.2,10,17,15,0.0,0.0,17.3913,4.3478,630,662.9565,0.4076,0.0016,0.0019,14.2695
2026-06-27 19:00:00,qwen-plus,13,7874,5977,1897,0.0126,92.3077,7.6923,7.6923,0.0,1581.0,2067.6,2254.32,573.0,131.2,7,13,10,0.0,0.0,0.0,7.6923,0,605.6923,0.3174,0.001,0.001,0.0
2026-06-27 20:00:00,deepseek-chat,15,7607,5071,2536,0.0091,93.3333,6.6667,0.0,6.6667,1529.0,2325.8,2357.16,523.9,122.6,5,10,11,13.3333,13.3333,6.6667,0.0,378,507.1333,0.5001,0.0006,0.0007,14.9054
2026-06-27 20:00:00,gpt-4.1-mini,26,16074,11601,4473,0.0386,96.1538,3.8462,0.0,3.8462,1942.5,2652.25,2938.75,683.0,139.25,8,16,17,0.0,3.8462,15.3846,0.0,566,618.2308,0.3856,0.0015,0.0015,12.6537
2026-06-27 20:00:00,qwen-plus,17,12276,9295,2981,0.0196,100.0,0.0,0.0,0.0,1697.0,2590.0,3207.6,505.0,103.6,7,13,13,0.0,0.0,35.2941,0.0,0,722.1176,0.3207,0.0012,0.0012,0.0
2026-06-27 21:00:00,deepseek-chat,11,6337,4536,1801,0.0076,90.9091,9.0909,9.0909,0.0,1712.0,2179.0,2243.0,569.5,208.0,5,7,9,0.0,0.0,18.1818,0.0,285,576.0909,0.397,0.0007,0.0008,15.8245
2026-06-27 21:00:00,gpt-4.1-mini,27,17632,12117,5515,0.0423,92.5926,7.4074,3.7037,0.0,2074.0,2543.0,2648.86,639.3,216.4,9,15,20,0.0,7.4074,25.9259,0.0,987,653.037,0.4551,0.0016,0.0017,17.8966
2026-06-27 21:00:00,qwen-plus,18,13593,9886,3707,0.0217,94.4444,5.5556,0.0,5.5556,1787.0,2281.2,2300.24,502.35,135.05,9,13,14,5.5556,5.5556,5.5556,5.5556,0,755.1667,0.375,0.0012,0.0013,0.0
2026-06-27 22:00:00,deepseek-chat,10,6288,4451,1837,0.0075,100.0,0.0,0.0,0.0,1406.0,2947.5,3318.3,488.7,115.05,6,8,7,0.0,10.0,20.0,0.0,327,628.8,0.4127,0.0008,0.0008,17.8008
2026-06-27 22:00:00,gpt-4.1-mini,21,13699,9924,3775,0.0329,100.0,0.0,0.0,0.0,2020.0,2935.0,3071.8,595.0,169.0,8,13,16,0.0,4.7619,9.5238,0.0,689,652.3333,0.3804,0.0016,0.0016,18.2517
2026-06-27 22:00:00,qwen-plus,6,4853,3917,936,0.0078,100.0,0.0,0.0,0.0,1923.5,2137.5,2160.3,615.25,190.75,5,6,6,0.0,0.0,0.0,0.0,0,808.8333,0.239,0.0013,0.0013,0.0
2026-06-27 23:00:00,deepseek-chat,7,5228,3926,1302,0.0063,85.7143,14.2857,14.2857,0.0,1504.0,2163.1,2163.82,538.2,159.0,5,5,6,0.0,0.0,42.8571,0.0,152,746.8571,0.3316,0.0009,0.001,11.6743
2026-06-27 23:00:00,gpt-4.1-mini,15,12573,8716,3857,0.0302,100.0,0.0,0.0,0.0,1979.0,3811.9,4267.18,620.0,154.9,8,13,13,0.0,13.3333,20.0,0.0,790,838.2,0.4425,0.002,0.002,20.4822
2026-06-27 23:00:00,qwen-plus,12,7177,4658,2519,0.0115,100.0,0.0,0.0,0.0,1830.5,2660.9,2696.98,580.3,200.25,5,8,9,0.0,0.0,8.3333,0.0,0,598.0833,0.5408,0.001,0.001,0.0
2026-06-28 00:00:00,deepseek-chat,3,1573,1005,568,0.0019,66.6667,33.3333,0.0,33.3333,1936.0,1959.4,1961.48,492.5,135.1,3,3,3,0.0,0.0,0.0,0.0,82,524.3333,0.5652,0.0006,0.0009,14.4366
2026-06-28 00:00:00,gpt-4.1-mini,8,4860,3550,1310,0.0117,87.5,12.5,12.5,0.0,1641.0,2324.0,2492.0,565.15,81.55,5,8,8,0.0,12.5,12.5,0.0,169,607.5,0.369,0.0015,0.0017,12.9008
2026-06-28 00:00:00,qwen-plus,5,2685,1356,1329,0.0043,100.0,0.0,0.0,0.0,2049.0,2789.4,2848.28,645.6,287.6,4,4,5,0.0,0.0,20.0,0.0,0,537.0,0.9801,0.0009,0.0009,0.0
2026-06-28 01:00:00,deepseek-chat,3,3121,1632,1489,0.0037,100.0,0.0,0.0,0.0,2972.0,3035.9,3041.58,418.8,176.3,3,3,3,0.0,0.0,0.0,0.0,264,1040.3333,0.9124,0.0012,0.0012,17.73
2026-06-28 01:00:00,gpt-4.1-mini,10,11061,7933,3128,0.0265,90.0,10.0,0.0,0.0,2367.5,3669.45,3935.49,589.25,125.9,6,8,7,0.0,0.0,10.0,0.0,448,1106.1,0.3943,0.0027,0.0029,14.3223
2026-06-28 02:00:00,deepseek-chat,7,3712,2369,1343,0.0045,100.0,0.0,0.0,0.0,1565.0,1945.6,2005.12,530.6,89.4,5,5,7,0.0,0.0,28.5714,0.0,221,530.2857,0.5669,0.0006,0.0006,16.4557
2026-06-28 02:00:00,gpt-4.1-mini,6,4153,3459,694,0.01,83.3333,16.6667,0.0,0.0,1795.5,2306.25,2405.25,554.75,90.0,3,5,6,0.0,33.3333,16.6667,0.0,104,692.1667,0.2006,0.0017,0.002,14.9856
2026-06-28 02:00:00,qwen-plus,5,2803,1935,868,0.0045,100.0,0.0,0.0,0.0,1877.0,2409.0,2509.0,466.8,126.2,4,4,5,0.0,0.0,20.0,0.0,0,560.6,0.4486,0.0009,0.0009,0.0
2026-06-28 03:00:00,deepseek-chat,5,5134,4107,1027,0.0062,100.0,0.0,0.0,0.0,1769.0,2427.6,2512.72,454.2,99.6,3,5,5,0.0,0.0,0.0,0.0,185,1026.8,0.2501,0.0012,0.0012,18.0136
2026-06-28 03:00:00,gpt-4.1-mini,5,3590,2612,978,0.0086,80.0,20.0,0.0,0.0,2472.0,2564.8,2573.76,651.0,181.2,5,5,5,0.0,20.0,20.0,0.0,120,718.0,0.3744,0.0017,0.0022,12.2699
2026-06-28 03:00:00,qwen-plus,5,3028,2045,983,0.0048,100.0,0.0,0.0,0.0,1818.0,2022.6,2058.12,571.2,85.4,3,4,5,0.0,0.0,40.0,20.0,0,605.6,0.4807,0.001,0.001,0.0
2026-06-28 04:00:00,deepseek-chat,4,2031,1148,883,0.0024,100.0,0.0,0.0,0.0,1980.5,2343.55,2363.11,529.35,165.3,4,4,4,0.0,0.0,25.0,0.0,145,507.75,0.7692,0.0006,0.0006,16.4213
2026-06-28 04:00:00,gpt-4.1-mini,11,6827,4740,2087,0.0164,100.0,0.0,0.0,0.0,2228.0,2728.0,2834.4,645.0,96.5,6,9,8,9.0909,0.0,9.0909,0.0,443,620.6364,0.4403,0.0015,0.0015,21.2266
2026-06-28 04:00:00,qwen-plus,9,6783,4744,2039,0.0109,100.0,0.0,0.0,0.0,1942.0,2451.6,2482.32,745.0,217.4,6,9,8,0.0,0.0,11.1111,0.0,0,753.6667,0.4298,0.0012,0.0012,0.0
2026-06-28 05:00:00,deepseek-chat,4,4483,3861,622,0.0054,100.0,0.0,0.0,0.0,1826.0,2458.4,2502.08,657.6,271.15,3,4,4,0.0,0.0,50.0,0.0,72,1120.75,0.1611,0.0013,0.0013,11.5756
2026-06-28 05:00:00,gpt-4.1-mini,12,7883,4945,2938,0.0189,100.0,0.0,0.0,0.0,2248.0,2960.2,3160.84,561.25,138.6,6,8,9,8.3333,0.0,8.3333,0.0,441,656.9167,0.5941,0.0016,0.0016,15.0102
2026-06-28 05:00:00,qwen-plus,5,3168,2139,1029,0.0051,80.0,20.0,20.0,0.0,1387.0,2645.8,2814.76,416.2,76.0,3,4,4,0.0,20.0,0.0,0.0,0,633.6,0.4811,0.001,0.0013,0.0
2026-06-28 06:00:00,deepseek-chat,17,13043,9530,3513,0.0157,94.1176,5.8824,0.0,0.0,1565.0,2688.4,2731.28,474.8,104.2,8,15,13,0.0,0.0,17.6471,0.0,573,767.2353,0.3686,0.0009,0.001,16.3108
2026-06-28 06:00:00,gpt-4.1-mini,25,15852,9631,6221,0.038,96.0,4.0,4.0,0.0,2278.0,3550.6,4019.52,642.8,124.6,9,16,17,0.0,0.0,28.0,0.0,957,634.08,0.6459,0.0015,0.0016,15.3834
2026-06-28 06:00:00,qwen-plus,17,9805,6652,3153,0.0157,100.0,0.0,0.0,0.0,1904.0,2297.6,2494.72,522.4,182.2,8,15,14,11.7647,0.0,23.5294,0.0,0,576.7647,0.474,0.0009,0.0009,0.0
2026-06-28 07:00:00,deepseek-chat,10,7424,4910,2514,0.0089,100.0,0.0,0.0,0.0,1969.0,3274.9,3619.78,556.05,157.85,7,8,9,0.0,10.0,0.0,0.0,521,742.4,0.512,0.0009,0.0009,20.7239
2026-06-28 07:00:00,gpt-4.1-mini,28,20887,14134,6753,0.0501,96.4286,3.5714,0.0,3.5714,2132.5,3094.85,3832.81,616.05,127.8,9,19,19,7.1429,7.1429,25.0,0.0,1038,745.9643,0.4778,0.0018,0.0019,15.3709
2026-06-28 07:00:00,qwen-plus,13,10143,7106,3037,0.0162,92.3077,7.6923,0.0,7.6923,1684.0,4075.4,5395.88,527.2,151.8,6,9,10,0.0,0.0,0.0,0.0,0,780.2308,0.4274,0.0012,0.0014,0.0
2026-06-28 08:00:00,deepseek-chat,22,16938,12830,4108,0.0203,100.0,0.0,0.0,0.0,1686.5,2081.5,2127.03,570.9,111.0,9,16,18,0.0,0.0,13.6364,0.0,665,769.9091,0.3202,0.0009,0.0009,16.1879
2026-06-28 08:00:00,gpt-4.1-mini,16,10899,7095,3804,0.0262,100.0,0.0,0.0,0.0,1984.0,2959.75,3367.15,600.25,135.75,8,12,15,0.0,0.0,18.75,0.0,628,681.1875,0.5362,0.0016,0.0016,16.5089
2026-06-28 08:00:00,qwen-plus,11,8722,6361,2361,0.014,90.9091,9.0909,0.0,9.0909,1610.0,3156.5,3484.1,571.5,164.5,7,9,11,0.0,18.1818,9.0909,0.0,0,792.9091,0.3712,0.0013,0.0014,0.0
2026-06-28 09:00:00,deepseek-chat,27,16257,10492,5765,0.0195,100.0,0.0,0.0,0.0,1733.0,2641.4,2904.98,519.8,110.2,8,14,17,0.0,3.7037,11.1111,0.0,1023,602.1111,0.5495,0.0007,0.0007,17.745
2026-06-28 09:00:00,gpt-4.1-mini,44,29298,19372,9926,0.0703,95.4545,4.5455,4.5455,0.0,1952.0,3407.3,4503.32,633.5,142.2,9,22,22,2.2727,2.2727,6.8182,4.5455,1713,665.8636,0.5124,0.0016,0.0017,17.2577
2026-06-28 09:00:00,qwen-plus,28,17910,10469,7441,0.0287,96.4286,3.5714,0.0,0.0,1885.5,3613.5,4345.18,543.75,133.1,7,15,18,0.0,3.5714,21.4286,0.0,0,639.6429,0.7108,0.001,0.0011,0.0
2026-06-28 10:00:00,deepseek-chat,24,16842,12539,4303,0.0202,95.8333,4.1667,0.0,4.1667,1627.5,2593.25,3044.29,568.75,154.9,9,20,18,4.1667,4.1667,8.3333,4.1667,760,701.75,0.3432,0.0008,0.0009,17.6621
2026-06-28 10:00:00,gpt-4.1-mini,37,25534,16935,8599,0.0613,97.2973,2.7027,0.0,2.7027,1954.0,3522.8,3718.8,654.2,116.6,10,23,22,0.0,2.7027,29.7297,0.0,1351,690.1081,0.5078,0.0017,0.0017,15.7111
2026-06-28 10:00:00,qwen-plus,26,18104,12650,5454,0.029,92.3077,7.6923,3.8462,3.8462,1675.0,2509.0,2857.75,618.25,189.75,9,16,14,3.8462,0.0,7.6923,0.0,0,696.3077,0.4311,0.0011,0.0012,0.0
2026-06-28 11:00:00,deepseek-chat,27,17526,11737,5789,0.021,92.5926,7.4074,0.0,0.0,1628.0,2470.6,3655.02,544.6,144.0,9,15,18,3.7037,0.0,18.5185,3.7037,928,649.1111,0.4932,0.0008,0.0008,16.0304
2026-06-28 11:00:00,gpt-4.1-mini,32,19343,12556,6787,0.0464,100.0,0.0,0.0,0.0,2169.5,2802.65,2884.33,611.65,152.7,9,20,19,0.0,0.0,9.375,0.0,1046,604.4688,0.5405,0.0015,0.0015,15.4118
2026-06-28 11:00:00,qwen-plus,18,10280,6898,3382,0.0164,94.4444,5.5556,0.0,5.5556,1871.5,2623.65,2862.33,640.9,161.7,8,12,15,11.1111,0.0,5.5556,5.5556,0,571.1111,0.4903,0.0009,0.001,0.0
2026-06-28 12:00:00,deepseek-chat,22,15882,11663,4219,0.0191,95.4545,4.5455,0.0,4.5455,1666.5,2466.95,2661.6,648.3,210.95,7,15,15,0.0,0.0,18.1818,0.0,612,721.9091,0.3617,0.0009,0.0009,14.5058
2026-06-28 12:00:00,gpt-4.1-mini,33,20607,14055,6552,0.0495,93.9394,6.0606,0.0,6.0606,1920.0,2623.2,3089.08,617.2,142.2,9,17,22,0.0,3.0303,18.1818,0.0,938,624.4545,0.4662,0.0015,0.0016,14.3162
2026-06-28 12:00:00,qwen-plus,23,15709,10646,5063,0.0251,100.0,0.0,0.0,0.0,1776.0,2796.1,2989.36,582.5,147.3,9,16,15,0.0,4.3478,21.7391,0.0,0,683.0,0.4756,0.0011,0.0011,0.0
2026-06-28 13:00:00,deepseek-chat,25,18023,13576,4447,0.0216,96.0,4.0,4.0,0.0,1646.0,2314.4,2488.48,467.4,101.0,9,14,14,4.0,0.0,8.0,4.0,649,720.92,0.3276,0.0009,0.0009,14.5941
2026-06-28 13:00:00,gpt-4.1-mini,42,32563,23495,9068,0.0781,95.2381,4.7619,0.0,4.7619,2089.5,3136.1,3692.13,651.25,195.9,10,21,25,0.0,0.0,23.8095,0.0,1506,775.3095,0.386,0.0019,0.002,16.6079
2026-06-28 13:00:00,qwen-plus,36,21410,14945,6465,0.0343,100.0,0.0,0.0,0.0,1694.0,2471.5,2606.0,595.25,133.5,10,20,17,0.0,8.3333,13.8889,0.0,0,594.7222,0.4326,0.001,0.001,0.0
2026-06-28 14:00:00,deepseek-chat,29,19390,12722,6668,0.0233,100.0,0.0,0.0,0.0,1774.0,2869.0,3708.68,554.2,145.4,8,17,17,0.0,3.4483,24.1379,0.0,1168,668.6207,0.5241,0.0008,0.0008,17.5165
2026-06-28 14:00:00,gpt-4.1-mini,30,19031,11955,7076,0.0457,96.6667,3.3333,0.0,3.3333,2138.0,3336.05,4152.69,628.65,135.05,10,18,19,3.3333,3.3333,20.0,0.0,1302,634.3667,0.5919,0.0015,0.0016,18.4002
2026-06-28 14:00:00,qwen-plus,24,15622,11540,4082,0.025,100.0,0.0,0.0,0.0,1899.5,2195.85,2467.65,476.25,126.55,8,16,13,4.1667,4.1667,29.1667,0.0,0,650.9167,0.3537,0.001,0.001,0.0
2026-06-28 15:00:00,deepseek-chat,16,11786,8005,3781,0.0141,87.5,12.5,6.25,6.25,1881.0,3236.75,3819.35,596.25,157.0,8,14,14,0.0,12.5,31.25,0.0,587,736.625,0.4723,0.0009,0.001,15.525
2026-06-28 15:00:00,gpt-4.1-mini,36,24663,18040,6623,0.0592,91.6667,8.3333,2.7778,2.7778,1899.5,2808.75,3318.55,669.5,121.5,10,22,28,0.0,11.1111,16.6667,0.0,1212,685.0833,0.3671,0.0016,0.0018,18.2999
2026-06-28 15:00:00,qwen-plus,26,19497,12560,6937,0.0312,88.4615,11.5385,7.6923,0.0,1781.0,3736.25,3826.25,579.75,186.25,8,15,16,3.8462,7.6923,19.2308,0.0,0,749.8846,0.5523,0.0012,0.0014,0.0
2026-06-28 16:00:00,deepseek-chat,26,16489,11044,5445,0.0198,96.1538,3.8462,3.8462,0.0,1777.0,2845.0,3281.25,616.75,193.0,8,17,19,0.0,0.0,30.7692,0.0,925,634.1923,0.493,0.0008,0.0008,16.9881
2026-06-28 16:00:00,gpt-4.1-mini,44,28843,20939,7904,0.0692,95.4545,4.5455,2.2727,0.0,1836.5,2764.85,2913.42,656.4,195.0,10,24,25,2.2727,4.5455,20.4545,0.0,1305,655.5227,0.3775,0.0016,0.0016,16.5106
2026-06-28 16:00:00,qwen-plus,23,16628,11420,5208,0.0266,100.0,0.0,0.0,0.0,1748.0,3572.8,4681.34,522.8,129.7,9,16,17,0.0,0.0,17.3913,4.3478,0,722.9565,0.456,0.0012,0.0012,0.0
2026-06-28 17:00:00,deepseek-chat,20,14866,11581,3285,0.0178,100.0,0.0,0.0,0.0,1772.0,2359.25,2530.25,451.15,186.35,10,17,15,0.0,5.0,30.0,0.0,440,743.3,0.2837,0.0009,0.0009,13.3942
2026-06-28 17:00:00,gpt-4.1-mini,38,27198,19650,7548,0.0653,94.7368,5.2632,0.0,2.6316,2044.5,2917.8,3542.55,642.35,146.45,9,21,23,2.6316,5.2632,23.6842,0.0,1127,715.7368,0.3841,0.0017,0.0018,14.9311
2026-06-28 17:00:00,qwen-plus,24,19015,14047,4968,0.0304,95.8333,4.1667,4.1667,0.0,1758.5,2505.65,3569.04,539.8,153.65,9,17,20,0.0,0.0,20.8333,0.0,0,792.2917,0.3537,0.0013,0.0013,0.0
2026-06-28 18:00:00,deepseek-chat,18,14376,10410,3966,0.0173,88.8889,11.1111,5.5556,0.0,1912.0,2375.85,2551.97,572.9,183.2,9,14,16,0.0,11.1111,33.3333,0.0,634,798.6667,0.381,0.001,0.0011,15.9859
2026-06-28 18:00:00,gpt-4.1-mini,32,20732,14572,6160,0.0498,100.0,0.0,0.0,0.0,2003.0,2782.25,3016.15,596.15,137.15,10,19,19,0.0,3.125,12.5,0.0,867,647.875,0.4227,0.0016,0.0016,14.0747
2026-06-28 18:00:00,qwen-plus,19,10906,7996,2910,0.0174,100.0,0.0,0.0,0.0,1688.0,2052.8,2116.16,558.3,184.3,10,14,15,0.0,0.0,21.0526,0.0,0,574.0,0.3639,0.0009,0.0009,0.0
2026-06-28 19:00:00,deepseek-chat,9,5714,4217,1497,0.0069,100.0,0.0,0.0,0.0,1470.0,2108.2,2244.84,462.8,140.2,6,9,9,0.0,0.0,11.1111,0.0,281,634.8889,0.355,0.0008,0.0008,18.7709
2026-06-28 19:00:00,gpt-4.1-mini,30,19214,12649,6565,0.0461,100.0,0.0,0.0,0.0,1823.5,3605.95,4255.01,656.6,189.5,10,19,17,3.3333,3.3333,16.6667,0.0,1058,640.4667,0.519,0.0015,0.0015,16.1158
2026-06-28 19:00:00,qwen-plus,15,9790,6528,3262,0.0157,100.0,0.0,0.0,0.0,1756.0,2708.7,2971.34,522.1,94.3,10,14,14,0.0,0.0,13.3333,0.0,0,652.6667,0.4997,0.001,0.001,0.0
2026-06-28 20:00:00,deepseek-chat,13,8116,5883,2233,0.0097,100.0,0.0,0.0,0.0,1520.0,2152.6,2260.12,457.8,153.8,8,11,12,0.0,7.6923,7.6923,0.0,457,624.3077,0.3796,0.0007,0.0007,20.4657
2026-06-28 20:00:00,gpt-4.1-mini,23,20125,14876,5249,0.0483,86.9565,13.0435,0.0,8.6957,2109.0,2909.5,3186.96,596.3,136.6,9,18,18,4.3478,4.3478,30.4348,0.0,792,875.0,0.3529,0.0021,0.0024,15.0886
2026-06-28 20:00:00,qwen-plus,18,12473,9233,3240,0.02,94.4444,5.5556,0.0,0.0,1736.0,2416.5,2668.1,590.35,201.7,8,15,13,0.0,0.0,22.2222,0.0,0,692.9444,0.3509,0.0011,0.0012,0.0
2026-06-28 21:00:00,deepseek-chat,13,9224,7556,1668,0.0111,92.3077,7.6923,0.0,7.6923,1508.0,2045.2,2128.24,587.0,126.6,8,10,12,0.0,7.6923,15.3846,0.0,246,709.5385,0.2208,0.0009,0.0009,14.7482
2026-06-28 21:00:00,gpt-4.1-mini,29,17464,12161,5303,0.0419,93.1034,6.8966,0.0,3.4483,2003.0,2442.6,2682.6,623.0,163.8,8,18,17,3.4483,6.8966,17.2414,10.3448,863,602.2069,0.4361,0.0014,0.0016,16.2738
2026-06-28 21:00:00,qwen-plus,19,15975,11761,4214,0.0256,89.4737,10.5263,0.0,10.5263,1910.0,3057.6,3637.92,529.8,194.0,8,14,12,5.2632,0.0,26.3158,0.0,0,840.7895,0.3583,0.0013,0.0015,0.0
2026-06-28 22:00:00,deepseek-chat,4,2153,1201,952,0.0026,100.0,0.0,0.0,0.0,1730.0,2168.0,2223.2,691.1,203.3,2,2,4,0.0,25.0,0.0,0.0,158,538.25,0.7927,0.0006,0.0006,16.5966
2026-06-28 22:00:00,gpt-4.1-mini,17,12347,8669,3678,0.0296,94.1176,5.8824,0.0,5.8824,1935.0,2938.4,3128.48,612.0,152.4,7,14,14,5.8824,11.7647,11.7647,5.8824,622,726.2941,0.4243,0.0017,0.0019,16.9114
2026-06-28 22:00:00,qwen-plus,10,7571,5781,1790,0.0121,80.0,20.0,10.0,10.0,1611.0,2160.0,2232.0,581.0,156.55,6,8,9,0.0,0.0,0.0,0.0,0,757.1,0.3096,0.0012,0.0015,0.0
2026-06-28 23:00:00,deepseek-chat,10,8617,6073,2544,0.0103,100.0,0.0,0.0,0.0,2045.5,3092.75,3440.15,512.05,117.1,5,7,8,0.0,0.0,20.0,0.0,467,861.7,0.4189,0.001,0.001,18.3569
2026-06-28 23:00:00,gpt-4.1-mini,15,14848,11624,3224,0.0356,93.3333,6.6667,0.0,6.6667,2028.0,2793.4,3178.68,576.3,158.8,7,9,11,0.0,6.6667,33.3333,0.0,535,989.8667,0.2774,0.0024,0.0025,16.5943
2026-06-28 23:00:00,qwen-plus,10,7896,6103,1793,0.0126,100.0,0.0,0.0,0.0,1736.0,2689.6,3025.12,655.2,223.7,6,9,9,10.0,0.0,30.0,0.0,0,789.6,0.2938,0.0013,0.0013,0.0
2026-06-29 00:00:00,deepseek-chat,5,3716,2798,918,0.0045,100.0,0.0,0.0,0.0,1789.0,2203.6,2243.92,443.4,196.6,4,5,5,0.0,20.0,20.0,0.0,175,743.2,0.3281,0.0009,0.0009,19.0632
2026-06-29 00:00:00,gpt-4.1-mini,14,8436,5282,3154,0.0202,100.0,0.0,0.0,0.0,2008.0,3273.15,3652.23,662.95,119.6,6,9,9,0.0,0.0,21.4286,0.0,536,602.5714,0.5971,0.0014,0.0014,16.9943
